case,policy,refinement,repetition,pass,points,attempts,rejects,solves,doubling,voltage_error,current_error,voltage_limit,current_limit,seconds
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,0,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095690440000000005
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,1,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095383359999999997
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,2,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095861169999999999
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,3,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095423939999999992
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,4,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0094913059999999997
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,5,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095721499999999998
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,6,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095673119999999997
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,7,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095310629999999993
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,8,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095042709999999999
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,9,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095056849999999998
rc_a0.0001_t9.9999999999999995e-07_b400,0,1,10,1,2564,2564,1,19526,2564,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0095302210000000002
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,0,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00037194600000000001
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,1,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00034579599999999999
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,2,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00035920199999999998
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,3,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.000386754
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,4,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00036591400000000001
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,5,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00034168799999999999
