case,policy,refinement,repetition,pass,points,attempts,rejects,solves,doubling,voltage_error,current_error,voltage_limit,current_limit,seconds
rlc_r20_a1_t0.001_b400,0,1,0,1,587,627,41,5643,627,1.382349988532372e-06,1.9344093572404297e-05,0.0050020000000000004,0.00500002,0.0033457059999999999
rlc_r20_a1_t0.001_b400,1,0,0,1,404,448,45,1854,85,9.3570839041490217e-06,1.7609513634497809e-05,0.0050020000000000004,0.00500002,0.0013177340000000001
rlc_r20_a1_t0.001_b400,1,1,0,1,594,637,44,2463,92,1.1568295406050311e-06,1.7500589286720269e-05,0.0050020000000000004,0.00500002,0.001665995
rlc_r20_a1_t0.001_b400,2,0,0,1,397,432,36,1794,83,5.7042872612100837e-06,1.7371622229880868e-05,0.0050020000000000004,0.00500002,0.001219066
rlc_r20_a1_t0.001_b400,2,1,0,1,586,622,37,2412,91,1.2515997411810531e-06,1.7533623664647835e-05,0.0050020000000000004,0.00500002,0.0016697019999999999
rlc_r20_a100_t0.001_b0,0,0,0,1,413,461,49,4149,461,0.00060431306024355536,0.0019194391498551511,0.50000199999999995,0.50000001999999999,0.0024607740000000002
rlc_r20_a100_t0.001_b0,0,1,0,1,604,650,47,5850,650,0.00018924052167790251,0.0019335718893511711,0.50000199999999995,0.50000001999999999,0.0034815850000000001
rlc_r20_a100_t0.001_b0,1,0,0,1,424,469,46,1953,91,0.00043172909376920643,0.0017499868037109678,0.50000199999999995,0.50000001999999999,0.0013459170000000001
rlc_r20_a100_t0.001_b0,1,1,0,1,612,661,50,2595,102,0.00036499573167247945,0.001735542029866366,0.50000199999999995,0.50000001999999999,0.001742951
rlc_r20_a100_t0.001_b0,2,0,0,1,416,453,38,1899,90,0.00044668440685313726,0.0017531878702117254,0.50000199999999995,0.50000001999999999,0.0013110999999999999
rlc_r20_a100_t0.001_b0,2,1,0,1,605,645,41,2541,101,0.0003907417565187643,0.0017386945799202635,0.50000199999999995,0.50000001999999999,0.001730257
nonlinear_charge_a0.001,0,0,0,0,144,169,26,1863,169,1.1255450172999662e-05,0,2.2000000000000001e-06,0,0.00097149599999999997
nonlinear_charge_a0.001,0,1,0,0,205,225,21,2421,225,1.0284860102692009e-05,0,2.2000000000000001e-06,0,0.0012275319999999999
nonlinear_charge_a0.001,1,0,0,0,145,170,26,901,39,1.2470167178369575e-05,0,2.2000000000000001e-06,0,0.00051773300000000004
nonlinear_charge_a0.001,1,1,0,0,206,228,23,1099,40,1.0122467705221051e-05,0,2.2000000000000001e-06,0,0.00063715099999999997
nonlinear_charge_a0.001,2,0,0,0,145,169,25,889,38,1.2629012814673017e-05,0,2.2000000000000001e-06,0,0.00051145200000000002
nonlinear_charge_a0.001,2,1,0,0,206,227,22,1092,40,1.0173065100199176e-05,0,2.2000000000000001e-06,0,0.00060129200000000002
nonlinear_charge_a1,0,0,0,0,195,246,52,2717,246,0.0043881161179644404,0,0.0020002000000000002,0,0.001371585
nonlinear_charge_a1,0,1,0,0,253,298,46,3226,298,0.0041320737472587236,0,0.0020002000000000002,0,0.0016524389999999999
